GPA,Certifications & Skills,College,City,College Tier,City Tier,Placement Ratio,CIBIL Score,Parent Income (LPA),Salary (INR),Credit Worthiness
8.04,5,College_80,City_4,Tier 1,Tier 3,0.9191622652637279,857,10.670057521498354,2307103.575835333,0.7091950219867964
6.66,6,College_76,City_5,Tier 3,Tier 2,0.5571260894196184,626,8.761958323612689,1554209.0869861096,0.5024917033489064
9.21,0,College_20,City_3,Tier 3,Tier 2,0.5842800427424637,343,5.270802925239532,2408726.427850331,0.4059102241654763
5.06,4,College_18,City_5,Tier 3,Tier 2,0.5137852954187612,619,17.40829088902636,551340.2801609908,0.40908296149980894
8.16,6,College_54,City_1,Tier 2,Tier 2,0.8456034562622095,771,5.033050553084191,2832584.1255683503,0.6673078675701992
9.03,0,College_12,City_10,Tier 2,Tier 2,0.8009802206843742,568,17.18591103684267,2965703.2142434693,0.5670550776303936
9.67,1,College_25,City_4,Tier 2,Tier 3,0.8232951153105128,824,10.734589147235072,1652862.8695613614,0.6808021642819652
8.1,8,College_60,City_1,Tier 3,Tier 2,0.628322381560332,324,8.683098256645913,2044657.7372486666,0.5277214252540052
6.98,2,College_75,City_8,Tier 2,Tier 2,0.8270196876049312,850,10.468053629734294,2060346.6711569352,0.5745548953314252
7.71,5,College_86,City_5,Tier 3,Tier 2,0.6335226026865847,456,11.468328129945782,807437.725053652,0.5053711645805594
9.21,6,College_34,City_3,Tier 3,Tier 2,0.6753861700650833,484,5.221831186219617,977353.2637631112,0.5909185290255657
7.42,8,College_13,City_9,Tier 1,Tier 1,0.9527201498181278,473,5.3576700287203085,3296304.3114118343,0.5938092619725545
4.18,4,College_38,City_9,Tier 1,Tier 1,0.93003444502367,693,8.998061958955958,3010364.6377765276,0.4364332453480208
9.59,3,College_12,City_10,Tier 2,Tier 2,0.7730587100135378,485,12.184991329049703,3133075.9656401416,0.6000609796652425
8.14,1,College_36,City_8,Tier 1,Tier 2,0.8817771665372806,580,13.31847423554136,2516980.765802989,0.5458995241866215
8.06,2,College_28,City_2,Tier 2,Tier 2,0.8374305115101416,885,16.22740179024734,1758344.9928535568,0.6673443709552777
5.29,4,College_91,City_1,Tier 2,Tier 2,0.7620686582607394,594,3.8569803916085474,655118.2885787357,0.4029875594417503
7.95,1,College_39,City_5,Tier 2,Tier 2,0.8059241719220065,827,11.783662399551273,1781722.6295091747,0.5968891636578125
6.36,3,College_77,City_10,Tier 2,Tier 2,0.800253502382767,487,9.935213724400274,1666042.922872856,0.43488496304640967
7.91,0,College_43,City_10,Tier 3,Tier 2,0.6996000227150243,711,7.336030720685477,1443928.7173586665,0.49562013811120265
4.64,3,College_91,City_1,Tier 2,Tier 2,0.7635392655373519,485,20.018288714950888,562381.9624604089,0.38471490549131476
7.95,6,College_31,City_6,Tier 1,Tier 2,0.9530947303218854,843,12.160465614579017,2438413.3051085696,0.7332948835190686
10.0,2,College_2,City_10,Tier 2,Tier 2,0.8105851137329576,874,17.14465781380395,2034333.0,0.7592966944008116
4.29,9,College_82,City_5,Tier 2,Tier 2,0.8201196516577721,600,2.0,1887342.4068456772,0.4585239303315545
9.86,7,College_90,City_6,Tier 3,Tier 2,0.655306421125625,608,15.235341563756208,1016870.7328727185,0.7242729142124708
6.44,5,College_42,City_7,Tier 1,Tier 1,0.9343821078119153,488,12.680426548193603,2256231.9693701286,0.517979725395109
9.22,5,College_31,City_6,Tier 1,Tier 2,0.9889402372857052,710,13.509095473511794,2711141.460084365,0.7454942596608156
8.69,0,College_61,City_8,Tier 2,Tier 2,0.7848657568512208,837,8.534821009214847,1401160.818910792,0.5988854166277001
7.4,4,College_56,City_6,Tier 2,Tier 2,0.7684687634711515,686,20.55342234742178,2219498.729439153,0.6130274730453394
8.43,2,College_86,City_5,Tier 3,Tier 2,0.6988515322461218,850,9.015629145907994,1045243.7183358778,0.6151063751995489
9.27,9,College_100,City_10,Tier 2,Tier 2,0.7629691463188489,492,9.906503978819995,2914714.5294430153,0.694469933519509
6.42,0,College_83,City_5,Tier 3,Tier 2,0.6699306529657033,462,5.108255486107992,973132.4131573444,0.3225002848805667
5.96,7,College_14,City_8,Tier 2,Tier 2,0.8049560202146222,352,9.803410918325959,1912719.2208181932,0.4502524109341967
8.01,6,College_14,City_8,Tier 2,Tier 2,0.7501283363229381,774,9.12706619497537,2455426.864800935,0.6595129115905676
8.85,6,College_29,City_6,Tier 2,Tier 2,0.7739862249977044,473,15.360225224645754,1393646.9096534688,0.6330518474255368
8.57,9,College_81,City_9,Tier 2,Tier 1,0.7995903908930295,495,13.173516278661651,2409626.0,0.6819985837380044
8.79,9,College_50,City_10,Tier 1,Tier 2,0.8994572389891098,510,15.866549384232393,3685166.6931006624,0.7296807929466584
6.61,9,College_50,City_10,Tier 1,Tier 2,0.9140337663909132,689,9.461178973978445,2937394.3188730925,0.6554133285273643
8.91,3,College_63,City_2,Tier 2,Tier 2,0.8101270038052732,607,8.303268647574873,2255471.2022307767,0.5972642499534092
4.72,5,College_73,City_3,Tier 3,Tier 2,0.682706380804853,756,14.420602622655844,684405.1566272918,0.47854389625947424
7.27,8,College_65,City_3,Tier 3,Tier 2,0.537801863795482,630,10.789746566757696,1171716.3613202516,0.5792766621797821
4.03,2,College_68,City_8,Tier 3,Tier 2,0.5707281310259572,794,2.0,589463.3736148633,0.32031229287185814
5.95,8,College_71,City_10,Tier 2,Tier 2,0.8136490483881234,628,7.736674685157891,1894776.1963945224,0.5545052068594707
6.2,3,College_11,City_5,Tier 3,Tier 2,0.6471101664438519,328,2.0,1142175.2878787501,0.30875536662210373
6.38,4,College_14,City_8,Tier 2,Tier 2,0.8236848172900582,421,5.922327545962736,1999839.8721732919,0.4211238948172699
8.17,6,College_83,City_5,Tier 3,Tier 2,0.6601274816320853,757,15.130297203656133,1509633.120450093,0.6699470783712989
6.33,5,College_3,City_1,Tier 2,Tier 2,0.7830150530054244,717,8.317618846138048,968370.7370033667,0.5395709186277721
6.69,9,College_8,City_6,Tier 2,Tier 2,0.7999235830169675,458,8.65261083632732,2453556.363635998,0.5560757782106137
5.43,7,College_93,City_5,Tier 3,Tier 2,0.7211854434758913,897,9.02918820020799,1051854.506245896,0.5852987765221696
6.24,7,College_43,City_10,Tier 3,Tier 2,0.5465224453546622,815,10.05500392327696,1044803.3274781698,0.5679929119257598
5.36,7,College_9,City_3,Tier 2,Tier 2,0.7876744792095566,301,8.326122332924237,1033581.8689254117,0.39337310888361093
4.44,2,College_19,City_3,Tier 1,Tier 2,0.9762593201242618,601,19.08333250599231,973849.4569408079,0.43186055607989143
7.62,9,College_12,City_10,Tier 2,Tier 2,0.7864194220396238,378,2.0,2497966.190525483,0.5442838844079249
8.01,5,College_27,City_2,Tier 3,Tier 2,0.603056283937148,614,11.144571361087333,1565874.632903218,0.5655369293718673
7.72,6,College_58,City_10,Tier 3,Tier 2,0.5798057109356922,627,12.78093243866375,1548198.2701875037,0.5778347614856765
6.78,8,College_25,City_4,Tier 2,Tier 3,0.8399525527538609,575,5.525986362983935,1057460.210739713,0.5739875527086734
6.28,9,College_45,City_9,Tier 3,Tier 1,0.665835309290082,751,13.228263027807866,1059641.3384341428,0.6263189300948623
9.18,9,College_48,City_1,Tier 3,Tier 2,0.5521947325104979,864,6.660620743517191,2110503.718311737,0.7577025149521743
7.11,3,College_50,City_10,Tier 1,Tier 2,0.9624451314102742,785,12.399155629847362,3095574.817743399,0.6148694130784926
6.88,4,College_81,City_9,Tier 2,Tier 1,0.7538515592306684,406,3.690839852480172,2306100.867320137,0.41745512279894603
4.15,7,College_44,City_8,Tier 1,Tier 2,0.9094612754949135,866,10.437490437324056,1418997.2473561808,0.5547436627974931
6.05,0,College_59,City_6,Tier 2,Tier 2,0.8409769757143504,545,21.148992547709064,1083824.6744345,0.4356185511474022
6.28,5,College_33,City_9,Tier 1,Tier 1,0.9534678176545344,463,5.474828664869244,3490158.828885644,0.47413484758106306
6.39,3,College_78,City_6,Tier 3,Tier 2,0.6982739332689138,826,7.92278511934221,1074866.7715136341,0.52023935963643
7.48,4,College_28,City_2,Tier 2,Tier 2,0.8431315126648022,300,18.248503860854928,1651381.341047885,0.4932719714931993
7.2,4,College_18,City_5,Tier 3,Tier 2,0.6936378899206795,436,16.182293908240446,872212.1048585413,0.48572305874460164
7.65,1,College_55,City_2,Tier 3,Tier 2,0.5221459942197894,450,18.742655136867768,1565195.311775251,0.42972335161294817
8.59,7,College_33,City_9,Tier 1,Tier 1,0.8845963555575379,479,8.153630584139572,3582592.0,0.6328408533613897
8.88,1,College_15,City_3,Tier 3,Tier 2,0.6249985611969796,786,11.734531240016235,1778185.1007517024,0.5933237611090317
8.31,3,College_61,City_8,Tier 2,Tier 2,0.7513857788769549,317,12.305851383404653,1308836.1326425318,0.47625187193512136
9.73,4,College_11,City_5,Tier 3,Tier 2,0.6561493702548387,524,6.115055006331502,1586225.0,0.5902880842234236
4.11,0,College_36,City_8,Tier 1,Tier 2,0.9485866969730394,404,4.411896602991722,1804919.8281310278,0.2403705130308038
5.17,5,College_15,City_3,Tier 3,Tier 2,0.6741121153018232,364,3.795670399284016,598102.0348003238,0.32246301899928065
4.05,1,College_53,City_4,Tier 1,Tier 3,0.9333587197898889,632,7.492508049689573,1809129.0069860744,0.3437188804059035
7.88,4,College_62,City_2,Tier 2,Tier 2,0.7952379305184634,671,3.6107892588661294,1422356.96536821,0.5637176843306468
9.39,5,College_48,City_1,Tier 3,Tier 2,0.7138870433340645,506,6.615475105920333,2242127.397533843,0.6010113584026984
5.46,7,College_94,City_10,Tier 2,Tier 2,0.826733271728625,528,4.970843628549168,2112230.8855899307,0.4672633657741997
9.56,8,College_15,City_3,Tier 3,Tier 2,0.6530896042902552,880,12.56097462463376,2125208.195001453,0.807868535168053
4.36,5,College_63,City_2,Tier 2,Tier 2,0.7546013692773403,441,11.975018354372562,1839199.6362194258,0.35928991887447925
9.61,4,College_87,City_3,Tier 2,Tier 2,0.8193928975735588,630,7.142894946742905,2049806.0,0.6567389923266375
6.11,3,College_43,City_10,Tier 3,Tier 2,0.6395402472893119,570,8.291684297208823,928514.3421829612,0.41076319857616167
4.61,1,College_50,City_10,Tier 1,Tier 2,0.9540233870338195,624,12.977587915735585,2438705.586226159,0.3970333205186578
6.92,1,College_60,City_1,Tier 3,Tier 2,0.5778524472544583,826,8.2254067088157,1796110.324843483,0.483970808474728
5.54,6,College_59,City_6,Tier 2,Tier 2,0.8276985461405416,846,7.02302063569763,964933.9739364826,0.5663789293833155
5.71,4,College_15,City_3,Tier 3,Tier 2,0.604484311937633,368,3.353981489759512,701653.259112715,0.3149504050966259
5.84,6,College_29,City_6,Tier 2,Tier 2,0.8394468477207924,511,16.526973068559876,917152.2752382101,0.5133834553494913
8.82,0,College_75,City_8,Tier 2,Tier 2,0.7604010413587868,857,2.0,2567713.4400847824,0.578746874938424
7.23,0,College_82,City_5,Tier 2,Tier 2,0.7984549281481567,681,8.422416584575817,2439899.513282448,0.4761145359973523
5.87,4,College_40,City_7,Tier 3,Tier 1,0.5514344189212573,719,5.573371311595028,1115977.6439376608,0.43898994745785314
7.66,1,College_31,City_6,Tier 1,Tier 2,0.9180204770393452,896,10.727281606984016,2403499.2849718216,0.6232154647135966
8.3,7,College_73,City_3,Tier 3,Tier 2,0.5884410608396219,347,7.763194403164515,1443281.9647441176,0.5134122458048715
5.64,2,College_86,City_5,Tier 3,Tier 2,0.7008585306547106,530,10.418882747009432,726030.7770093821,0.37544221082808454
6.48,0,College_11,City_5,Tier 3,Tier 2,0.541792321928916,878,5.796768479604936,1230645.5075195574,0.44153282009421047
4.73,1,College_81,City_9,Tier 2,Tier 1,0.8098717635476582,776,7.731955700024477,2147158.784932929,0.4020625658980439
5.09,9,College_97,City_1,Tier 2,Tier 2,0.7906484455769675,388,3.2639857002871997,1490586.649797286,0.4274586124499756
8.09,9,College_62,City_2,Tier 2,Tier 2,0.801807515171145,351,4.9586891712722085,1568005.0697073108,0.5747253689962821
5.09,6,College_75,City_8,Tier 2,Tier 2,0.8214403488943619,833,7.684396644972861,1685165.9583149257,0.5411695044671602
7.15,5,College_8,City_6,Tier 2,Tier 2,0.7857101183625523,721,10.821453375494512,2526951.959267021,0.5933295021166894
8.25,7,College_51,City_10,Tier 2,Tier 2,0.786705290983055,745,9.265187845768041,3036283.5096855117,0.689762164772414
4.64,6,College_57,City_3,Tier 3,Tier 2,0.5192006694008232,430,16.818148161842768,1039626.4682259642,0.3636001983519448
7.4,9,College_4,City_7,Tier 2,Tier 1,0.8051948273259582,899,2.4333804266576706,2944430.013867425,0.7125898948564569
5.54,7,College_36,City_8,Tier 1,Tier 2,0.9125356371059367,673,8.69202505757854,2328396.580447519,0.5529362218744274
9.78,2,College_19,City_3,Tier 1,Tier 2,0.9718433867407893,850,2.0,1895185.5561392428,0.7067020106814912
6.9,5,College_24,City_8,Tier 2,Tier 2,0.7939264193843956,829,9.168909086318298,1521473.78248912,0.6112877871507268
8.84,6,College_41,City_10,Tier 2,Tier 2,0.8470797210077086,404,6.645659105299096,1934040.315586057,0.5862811287173348
7.3,9,College_49,City_1,Tier 3,Tier 2,0.5429463801145182,686,7.419818987047935,1177556.614975604,0.6058203730680396
4.26,0,College_82,City_5,Tier 2,Tier 2,0.7767061375685043,635,6.590978765454988,1726990.8985263228,0.2999686714214762
7.8,0,College_97,City_1,Tier 2,Tier 2,0.7891913518000948,416,12.174564938012058,1745497.0532729588,0.4307421758876076
9.71,6,College_46,City_5,Tier 2,Tier 2,0.7670420850755301,300,11.399699681992859,2437823.614477672,0.5997766765020316
7.61,2,College_36,City_8,Tier 1,Tier 2,0.9958475589264,837,3.9701911161627548,2507039.177340762,0.6072355601164224
8.92,2,College_10,City_1,Tier 2,Tier 2,0.8140960399455377,735,8.87234167956974,2283633.4481051513,0.6236989544220194
9.31,4,College_78,City_6,Tier 3,Tier 2,0.5027997572220525,795,2.3962570956963622,2110043.525440965,0.6127828083822208
5.37,5,College_7,City_9,Tier 2,Tier 1,0.807850989453171,311,2.0,2275531.3246738403,0.33373686455730084
5.27,1,College_12,City_10,Tier 2,Tier 2,0.8281249098823331,593,12.003087044320385,2017995.865871428,0.39028333144452626
7.67,2,College_86,City_5,Tier 3,Tier 2,0.5128250218985507,807,4.31379266501871,669862.6467970809,0.5051249724884871
6.47,5,College_91,City_1,Tier 2,Tier 2,0.8077923170809923,864,6.930283218255203,805021.6624342112,0.5944944774086123
9.04,2,College_48,City_1,Tier 3,Tier 2,0.5935779790459341,427,11.096345991249207,2007594.0263836714,0.4925982595392558
9.4,4,College_37,City_6,Tier 2,Tier 2,0.8081476833542103,375,9.911883711114111,2347238.0,0.5710290310669904
6.12,8,College_75,City_8,Tier 2,Tier 2,0.7752605938681004,568,17.019076654468407,1875336.8005191663,0.5756857853872509
5.42,2,College_36,City_8,Tier 1,Tier 2,0.9499024828019962,445,3.71529832309875,2047127.702324016,0.35677164868981415
8.68,5,College_60,City_1,Tier 3,Tier 2,0.6678331939076462,702,16.09751867242261,2464326.606957446,0.6628601982268449
5.65,4,College_77,City_10,Tier 2,Tier 2,0.8039505482243553,798,12.892396157648632,1754632.253941725,0.5366483538085608
8.94,4,College_96,City_3,Tier 3,Tier 2,0.730938449740165,859,13.79980901431223,1939861.1432315998,0.7108245407348978
6.54,5,College_8,City_6,Tier 2,Tier 2,0.8409479490635192,498,8.041942031184224,2255541.1766071566,0.4874589029917657
8.01,5,College_7,City_9,Tier 2,Tier 1,0.754753469240206,882,5.24048910553501,2474411.0,0.6595397769155847
4.57,0,College_43,City_10,Tier 3,Tier 2,0.5724734665517855,802,10.47562191034704,275851.01661301136,0.3471785566886776
7.74,8,College_58,City_10,Tier 3,Tier 2,0.5910647160172632,702,5.216606216063836,1410116.6432983626,0.6131981876211217
6.71,4,College_81,City_9,Tier 2,Tier 1,0.7555268473047377,508,5.0565245556694345,2409626.0,0.4492279399928437
7.52,0,College_86,City_5,Tier 3,Tier 2,0.6309093506822425,641,10.752803550078513,753482.2703834563,0.4539042044121522
5.01,7,College_46,City_5,Tier 2,Tier 2,0.7524581634722608,347,15.260721918457314,1557096.790462482,0.4143136120500637
8.42,6,College_34,City_3,Tier 3,Tier 2,0.6695171946549039,840,2.0,836542.7693985697,0.6549034389309808
9.18,6,College_84,City_10,Tier 3,Tier 2,0.5006721147248128,475,16.534702400789616,1778538.3007809117,0.6006621145425984
5.3,4,College_72,City_9,Tier 3,Tier 1,0.5079841483813214,810,3.7918082277186107,963574.2634118779,0.4243873002315626
4.57,0,College_22,City_1,Tier 1,Tier 2,0.9750629759367445,318,8.46737653363291,2783917.765764552,0.2576316235944486
4.14,8,College_91,City_1,Tier 2,Tier 2,0.7752609321805363,794,8.54551635922263,547097.4252498647,0.5151776198820028
7.85,8,College_98,City_7,Tier 3,Tier 1,0.5203072345501478,654,7.5790620162484075,1538193.0,0.5988182382850226
7.64,7,College_21,City_10,Tier 2,Tier 2,0.7899466531569275,858,8.815473644045682,2006575.5425919357,0.695621824735932
7.28,4,College_15,City_3,Tier 3,Tier 2,0.5127371779007395,644,10.67148146266436,1331275.3327866625,0.4989161955627466
5.39,2,College_5,City_1,Tier 2,Tier 2,0.8250410173847172,359,16.362316213419273,1220345.9843176454,0.356619723245433
6.35,7,College_17,City_4,Tier 2,Tier 3,0.7994147267482126,528,8.98983100858219,1539777.2914810933,0.5237735149521737
7.57,0,College_72,City_9,Tier 3,Tier 1,0.6379831198513366,446,5.43728792434457,1221625.9109468502,0.36970802074278003
6.98,2,College_19,City_3,Tier 1,Tier 2,0.9629518294046461,597,4.655454616118112,1359023.542844353,0.4921358207336167
9.93,6,College_5,City_1,Tier 2,Tier 2,0.8284458487998126,632,11.59562900923342,2343800.0,0.734575962553731
4.82,3,College_23,City_3,Tier 2,Tier 2,0.7636258454431635,631,14.086917647040224,1287902.2462329646,0.4166103182786627
8.17,6,College_83,City_5,Tier 3,Tier 2,0.5700699046871015,732,6.755184279348156,1364331.7603275948,0.6071886951954558
6.43,4,College_14,City_8,Tier 2,Tier 2,0.7675666116794532,698,14.58273344314443,1896509.831503291,0.542387525711881
6.57,5,College_10,City_1,Tier 2,Tier 2,0.7554038678767627,634,20.84338278817661,1603442.6943727287,0.5728418581616277
8.31,6,College_31,City_6,Tier 1,Tier 2,0.9306276087777761,508,16.597148501187785,2530343.282943518,0.6544247181375311
8.15,9,College_13,City_9,Tier 1,Tier 1,0.887469938281374,710,6.3776475298948805,3514461.0,0.7206939044529193
9.95,6,College_22,City_1,Tier 1,Tier 2,0.8730971473980529,886,15.156460110209556,4110889.4395072656,0.844654763292116
4.77,6,College_37,City_6,Tier 2,Tier 2,0.8010147268197948,898,14.6249303862087,1390233.4093640253,0.5729272803764606
4.62,6,College_39,City_5,Tier 2,Tier 2,0.8134015035128972,570,10.315739246014054,956698.9487179343,0.4398356887287275
8.35,6,College_10,City_1,Tier 2,Tier 2,0.8272102274928282,479,14.486386767294652,2189966.347931142,0.6168973502839048
7.47,2,College_31,City_6,Tier 1,Tier 2,0.8526240131285793,714,13.803616780466308,2413625.954607729,0.573344875584265
5.64,2,College_43,City_10,Tier 3,Tier 2,0.631571139644414,645,16.236780008431822,647660.7739577201,0.4252132714438038
4.48,6,College_99,City_5,Tier 3,Tier 2,0.5667677689998203,818,12.894164037962126,506160.7639623112,0.47738615106646604
4.51,1,College_77,City_10,Tier 2,Tier 2,0.8491590731678904,737,13.77405186080363,1578302.0566136597,0.4121900111298258
9.37,1,College_94,City_10,Tier 2,Tier 2,0.7656936684362262,312,4.898362606008575,3317359.0,0.45824031023510864
5.15,2,College_98,City_7,Tier 3,Tier 1,0.6094614416736933,703,9.989370278343348,1229287.453284567,0.38846201418260834
5.94,3,College_36,City_8,Tier 1,Tier 2,0.9955039483629674,679,6.25055849870456,2287310.6426675725,0.5009148121307293
5.36,5,College_35,City_9,Tier 2,Tier 1,0.771309719444358,720,15.977297630545035,1456408.642036935,0.523032803152111
6.13,7,College_68,City_8,Tier 3,Tier 2,0.701724397191624,479,3.2096278691146263,1210330.1823235906,0.45177079770983763
4.42,9,College_55,City_2,Tier 3,Tier 2,0.5607598440090557,582,2.0,220084.85613371385,0.40715196880181115
7.11,9,College_68,City_8,Tier 3,Tier 2,0.5188159087040904,717,2.920592630213068,1521006.1218559803,0.5822657583939185
4.41,6,College_47,City_6,Tier 2,Tier 2,0.7542755185522018,655,8.861162852269802,1496874.1740331629,0.4395195798797294
8.8,3,College_6,City_5,Tier 2,Tier 2,0.844873877482757,315,2.0,3397112.856436056,0.4739747754965514
5.4,1,College_28,City_2,Tier 2,Tier 2,0.7712893404817295,614,2.0,872087.9136203469,0.3489245347630126
7.24,1,College_30,City_3,Tier 1,Tier 2,0.8937932480408154,832,13.324624614540696,1601594.7498385506,0.5873294812655864
9.28,3,College_27,City_2,Tier 3,Tier 2,0.7417274826206118,315,3.0348591831078755,1532575.855915503,0.48184488427676525
7.91,5,College_69,City_6,Tier 2,Tier 2,0.8157391194927529,764,15.024802513001351,2492497.7478232873,0.6699440667087014
7.2,2,College_39,City_5,Tier 2,Tier 2,0.7988126953470361,762,3.390412566901743,1663993.2107697984,0.5198078110994149
5.95,5,College_35,City_9,Tier 2,Tier 1,0.7935421657716135,844,2.0,1352558.0902624233,0.5375417664876561
6.0,4,College_44,City_8,Tier 1,Tier 2,0.8572846377731973,368,4.856208700817496,1843906.3763476352,0.38654189292051266
8.02,4,College_15,City_3,Tier 3,Tier 2,0.7097362059628294,710,3.55939819985555,1502798.1052727832,0.5663939000325175
9.96,1,College_83,City_5,Tier 3,Tier 2,0.6905090302991753,351,3.5339537610611425,1660823.392398287,0.47977117023836185
7.97,7,College_94,City_10,Tier 2,Tier 2,0.7590697536822818,364,9.452358509210033,2821713.028598276,0.5440488428054855
7.35,4,College_32,City_4,Tier 2,Tier 3,0.7853457160191075,766,10.851177158723573,1391300.180932507,0.5983858554881268
8.38,1,College_29,City_6,Tier 2,Tier 2,0.8385409916824533,571,16.910924328362345,1279564.8127645901,0.5618716374453125
6.79,6,College_63,City_2,Tier 2,Tier 2,0.7736441435389256,738,8.186787845429448,1986836.2571419892,0.5871279062966088
4.36,8,College_6,City_5,Tier 2,Tier 2,0.8111233829664072,829,11.432839251338553,1713857.4357641751,0.557570354497652
7.37,8,College_90,City_6,Tier 3,Tier 2,0.6219839762289341,572,3.3539621930316876,857072.363632097,0.5494502540560695
9.75,0,College_27,City_2,Tier 3,Tier 2,0.7046304284070627,758,5.4612020344328425,1721123.0,0.5961414568456133
5.05,6,College_99,City_5,Tier 3,Tier 2,0.5090133760280884,472,16.501020525420834,828710.1974154229,0.3946839238668677
8.14,8,College_28,City_2,Tier 2,Tier 2,0.8316147088161971,867,17.023221282573644,1966849.78412227,0.7876412951657337
5.21,5,College_5,City_1,Tier 2,Tier 2,0.7635719172043541,820,17.937274141765712,1186069.171927156,0.5558402130427508
7.21,0,College_41,City_10,Tier 2,Tier 2,0.7515072512900598,796,9.371305913075886,1590539.4853098362,0.5081839397351535
4.58,1,College_56,City_6,Tier 2,Tier 2,0.8095500798826842,833,3.378364886401952,1375371.1087145829,0.39456957345364685
6.7,3,College_54,City_1,Tier 2,Tier 2,0.7758641083893711,371,6.093542324969332,2043649.5517005143,0.3916374984531032
8.54,3,College_80,City_4,Tier 1,Tier 3,0.9563916008411918,471,8.360905377554335,2593053.8870104547,0.562934430505431
6.09,1,College_18,City_5,Tier 3,Tier 2,0.6174457941622407,591,7.174212733223342,608051.9764975383,0.36748573593341927
7.99,7,College_77,City_10,Tier 2,Tier 2,0.810552404041754,551,10.566610650098056,1853121.6602568273,0.6225232807363134
8.77,1,College_43,City_10,Tier 3,Tier 2,0.6724265820231436,708,13.756407267952916,1676848.8906934233,0.5801001306131197
9.56,2,College_89,City_6,Tier 3,Tier 2,0.7317319808808697,666,4.8549590802752896,2573459.3805007073,0.5987592617425883
5.41,3,College_74,City_5,Tier 3,Tier 2,0.7057775931666919,555,19.587477367528955,1130521.909984435,0.4331228115356382
6.4,8,College_29,City_6,Tier 2,Tier 2,0.7995112004569429,824,10.37235229359732,912523.2124249954,0.650970438469348
4.91,9,College_10,City_1,Tier 2,Tier 2,0.7938015881884629,739,16.789422389886283,1396737.0325504008,0.5948954874487924
9.95,0,College_6,City_5,Tier 2,Tier 2,0.8154676084616111,634,12.11712246569617,3780966.0,0.6159143440069432
9.56,7,College_80,City_4,Tier 1,Tier 3,0.9600301183322137,734,20.78097653797566,2718866.6889452366,0.8363291100634386
7.24,4,College_89,City_6,Tier 3,Tier 2,0.5431633869637535,760,4.18430577386598,1588786.4881736655,0.5134629923515883
9.05,6,College_4,City_7,Tier 2,Tier 1,0.7532524495597901,607,7.4314066473516345,3023972.0,0.6490986347555159
7.13,7,College_34,City_3,Tier 3,Tier 2,0.6136632129537624,394,7.447876650684525,840839.6921341768,0.47425239614445325
7.74,4,College_83,City_5,Tier 3,Tier 2,0.5248632805689472,708,10.914138079148675,1264962.556499385,0.5467297781970445
4.53,7,College_33,City_9,Tier 1,Tier 1,0.8909100276361677,467,10.628734811329362,3322650.1672580135,0.4378649105040279
8.53,9,College_4,City_7,Tier 2,Tier 1,0.8084739599362994,386,11.944247835220096,3023972.0,0.6400973188070573
4.77,7,College_44,City_8,Tier 1,Tier 2,0.8727178049445269,302,10.699793809779946,1462648.098611265,0.39153541813287607
8.96,8,College_98,City_7,Tier 3,Tier 1,0.5071232600570393,671,12.78678801628885,1538193.0,0.6799903970097652
8.69,1,College_76,City_5,Tier 3,Tier 2,0.6386501987305236,827,7.580646547165734,2049166.096489058,0.5821603870526224
8.25,2,College_31,City_6,Tier 1,Tier 2,0.9199341325400644,322,12.337878158543635,2424805.362875086,0.48876745618284034
4.22,0,College_80,City_4,Tier 1,Tier 3,0.8959454600430906,397,24.07504816281153,1492470.0241343325,0.318500895615045
5.82,3,College_66,City_8,Tier 2,Tier 2,0.7968785810734147,821,10.022527194573042,905945.6354538852,0.5189229359012324
5.58,4,College_58,City_10,Tier 3,Tier 2,0.6708806598434162,620,2.7785722922306144,983993.8621577341,0.4032278955580918
6.16,0,College_60,City_1,Tier 3,Tier 2,0.527250184043513,833,6.864478657443444,1280099.0231307417,0.41226661068164516
4.53,7,College_2,City_10,Tier 2,Tier 2,0.7755689443756597,666,7.702340101239308,1238496.7458795933,0.4684065719239985
9.62,1,College_36,City_8,Tier 1,Tier 2,0.9692440668903299,483,5.570659386866279,2692140.039384777,0.5713734194079193
7.32,0,College_70,City_8,Tier 1,Tier 2,0.9505184039429296,716,10.611101383362852,2255792.64660252,0.532209918687265
5.83,1,College_60,City_1,Tier 3,Tier 2,0.5665633808551465,513,13.995024906519365,1279817.511636904,0.3479649583732874
6.38,4,College_23,City_3,Tier 2,Tier 2,0.789815054123256,509,3.499201344988192,1613728.8176799123,0.4331479442086578
6.68,8,College_47,City_6,Tier 2,Tier 2,0.7619749654053717,432,2.0,1866062.4190234628,0.49039499308107437
7.6,8,College_46,City_5,Tier 2,Tier 2,0.775312760714432,352,22.36994720928503,2083481.5697600194,0.6009608733426763
7.09,1,College_80,City_4,Tier 1,Tier 3,0.9761727761432137,322,5.311564861718824,2215401.021283649,0.39146599665640575
9.52,1,College_44,City_8,Tier 1,Tier 2,0.9160615965612621,405,17.0671503192934,2583845.233975604,0.5797216685265716
6.98,2,College_19,City_3,Tier 1,Tier 2,0.9460439271128661,759,13.805705363015527,1472098.0025130268,0.5825379391748148
9.95,6,College_49,City_1,Tier 3,Tier 2,0.5399353676797018,781,6.982163701018566,2007319.7904952846,0.7074819881780501
9.11,2,College_88,City_4,Tier 3,Tier 3,0.5458264159963879,419,6.060990918268661,1445030.2549167892,0.46198843211928625
